brand_name,listing_id,offer_price,original_price,product_id,product_link,product_name
J2J,LSTTSHFHY8HJ45TWNSYMCX3O9,209,800,TSHFHY8HJ45TWNSY,http://flipkart.com/j2j-striped-men-v-neck-white-blue-t-shirt/p/itmf9g3j9aksszqr,"Striped Men V Neck White, Blue T-Shirt"
FastColors,LSTTSHFKXSFXBTMGXCYNDPTUF,648,"3,199",TSHFKXSFXBTMGXCY,http://flipkart.com/fastcolors-solid-men-round-neck-blue-maroon-t-shirt/p/itm17fcd9f109ea2,"Solid Men Round Neck Blue, Maroon T-Shirt"
The EG Store,LSTTSHFGXTNSHA5PJ4HX8WCWU,328,799,TSHFGXTNSHA5PJ4H,http://flipkart.com/eg-store-color-block-men-round-neck-yellow-t-shirt/p/itmb3491684f3694,Color Block Men Round Neck Yellow T-Shirt
JUST DRESS BETTER,LSTTSHFJV4ATGPABMVFS8UVNW,849,"1,199",TSHFJV4ATGPABMVF,http://flipkart.com/just-dress-better-solid-men-round-neck-dark-blue-white-black-grey-t-shirt/p/itmc7f3401b69a67,"Solid Men Round Neck Dark Blue, White, Black, Grey T-Sh..."
Aelomart,LSTTSHFBV7EFYT5F5DZBRRBV6,449,"1,499",TSHFBV7EFYT5F5DZ,http://flipkart.com/aelomart-solid-men-round-crew-white-black-t-shirt/p/itmff86fafhbqmfg,"Solid Men Round or Crew White, Black T-Shirt"
Wexford,LSTTSHEN97FKV9RWMJYM6L2JH,440,799,TSHEN97FKV9RWMJY,http://flipkart.com/wexford-striped-men-polo-neck-multicolor-t-shirt/p/itmez6mdn7k4ggap,Striped Men Polo Neck Multicolor T-Shirt
Duke,LSTTSHEVNNMWZZQFVAF1VJJFR,760,895,TSHEVNNMWZZQFVAF,http://flipkart.com/duke-striped-men-polo-neck-multicolor-t-shirt/p/itmf3yw6ymgy5xdv,Striped Men Polo Neck Multicolor T-Shirt
Black Collection,LSTTSHEVHYYZES4UNHBYEXH7W,579,"1,099",TSHEVHYYZES4UNHB,http://flipkart.com/black-collection-solid-men-turtle-neck-blue-t-shirt/p/itmf3zupt7zcgbcz,Solid Men Turtle Neck Blue T-Shirt
Bi Fashion,LSTTSHFDGZZAZFZFYHVUZRKKL,313,899,TSHFDGZZAZFZFYHV,http://flipkart.com/bi-fashion-color-block-men-round-neck-dark-blue-grey-t-shirt/p/itmd7d1ef980e86a,"Color Block Men Round Neck Dark Blue, Grey T-Shirt"
Weardo,LSTTSHE8PY6ZXFVFZ5HG8F1II,798,"2,097",TSHE8PY6ZXFVFZ5H,http://flipkart.com/weardo-solid-men-polo-neck-green-blue-black-t-shirt/p/itmez7y4gqjyywhr,"Solid Men Polo Neck Green, Blue, Black T-Shirt"
Fenoix,LSTTSHFZXH2VSNEFWGZBTB7E8,299,999,TSHFZXH2VSNEFWGZ,http://flipkart.com/fenoix-color-block-men-henley-neck-dark-blue-t-shirt/p/itm81483e20a3c0f,Color Block Men Henley Neck Dark Blue T-Shirt
AD & AV,LSTTSHF7QAHBSPTJTECVL5NLB,332,"1,199",TSHF7QAHBSPTJTEC,http://flipkart.com/ad-av-solid-men-v-neck-white-t-shirt/p/itmf7qdbhaqwthhy,Solid Men V-Neck White T-Shirt
Metronaut,LSTTSHFNXPYFHEX7XHHZIGHPA,494,"1,099",TSHFNXPYFHEX7XHH,http://flipkart.com/metronaut-striped-men-polo-neck-blue-t-shirt/p/itmf6dc821d6f613,Striped Men Polo Neck Blue T-Shirt
SCATCHITE,LSTTSHFP3SFRYKR2N26MZTIZQ,378,"1,499",TSHFP3SFRYKR2N26,http://flipkart.com/scatchite-printed-men-hooded-neck-blue-t-shirt/p/itm24f898c133741,Printed Men Hooded Neck Blue T-Shirt
Newport,LSTTSHFHYDGMBE47443SJCZHS,699,"1,299",TSHFHYDGMBE47443,http://flipkart.com/newport-graphic-print-men-round-neck-multicolor-t-shirt/p/itme035ab806a354,Graphic Print Men Round Neck Multicolor T-Shirt
Metronaut,LSTTSHFCG4YFQM7GYQMCN1GHL,494,"1,099",TSHFCG4YFQM7GYQM,http://flipkart.com/metronaut-solid-men-polo-neck-dark-blue-t-shirt/p/itmfcg4ytcfqd7vh,Solid Men Polo Neck Dark Blue T-Shirt
UZEE,LSTTSHFBT6VRWWAZ4ZGGC5FZW,269,999,TSHFBT6VRWWAZ4ZG,http://flipkart.com/uzee-graphic-print-men-round-neck-black-t-shirt/p/itmfbv8bdkqucjzb,Graphic Print Men Round Neck Black T-Shirt
DIFFERENCE OF OPINION,LSTTSHF99KWPXQ3SFXPCH7UNB,449,"1,099",TSHF99KWPXQ3SFXP,http://flipkart.com/difference-opinion-striped-men-round-neck-gold-t-shirt/p/itmf9zd7ugurzrhr,Striped Men Round Neck Gold T-Shirt
Billion,LSTTSHFMZ9Q5ABGYHFWJEOXDF,584,"1,299",TSHFMZ9Q5ABGYHFW,http://flipkart.com/billion-striped-men-round-neck-dark-blue-grey-t-shirt/p/itm61792882f7cfa,"Striped Men Round Neck Dark Blue, Grey T-Shirt"
BULLMER,LSTTSHFSBS5EWA3ZWYEFOGHAL,799,"1,499",TSHFSBS5EWA3ZWYE,http://flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itmd48c7eee46d37,Printed Men Round Neck Multicolor T-Shirt
Kay Dee,LSTTSHFJV5EGJNGEAMJ5XQOGD,284,"1,199",TSHFJV5EGJNGEAMJ,http://flipkart.com/kay-dee-typography-men-hooded-neck-white-t-shirt/p/itm496b2e79a7d6a,Typography Men Hooded Neck White T-Shirt
Vimal Jonney,LSTTSHFGZY5MZXKHMQT6J4XWA,224,999,TSHFGZY5MZXKHMQT,http://flipkart.com/vimal-jonney-printed-men-hooded-neck-black-t-shirt/p/itm721078c3d700e,Printed Men Hooded Neck Black T-Shirt
Aelomart,LSTTSHF698NKACGCEQZ9NMIZ0,426,"1,499",TSHF698NKACGCEQZ,http://flipkart.com/aelomart-color-block-men-round-neck-white-black-grey-t-shirt/p/itmff86gzwztjmg9,"Color Block Men Round Neck White, Black, Grey T-Shirt"
THE ARCHER,LSTTSHF8WM3DPSM7TU4OJQVMM,320,999,TSHF8WM3DPSM7TU4,http://flipkart.com/archer-graphic-print-men-round-crew-black-t-shirt/p/itmfeb4vmfqyb2g6,Graphic Print Men Round or Crew Black T-Shirt
U.S. Polo Assn,LSTTSHF8FJRUTW6TYBZI2PFBL,899,"1,599",TSHF8FJRUTW6TYBZ,http://flipkart.com/u-s-polo-assn-solid-men-neck-black-t-shirt/p/itmf8fk7e5ky3zg6,Solid Men Polo Neck Black T-Shirt
Wexford,LSTTSHEN96ZGQTH3HRHMMMAZN,489,899,TSHEN96ZGQTH3HRH,http://flipkart.com/wexford-solid-men-polo-neck-grey-t-shirt/p/itmf3yvvggffqzwg,Solid Men Polo Neck Grey T-Shirt
DIFFERENCE OF OPINION,LSTTSHF9HHYEHT6K5F5RVK9XD,449,"1,099",TSHF9HHYEHT6K5F5,http://flipkart.com/difference-opinion-striped-men-round-neck-maroon-t-shirt/p/itmf9hwmnh63wmp4,Striped Men Round Neck Maroon T-Shirt
Maniac,LSTTSHFC22FCZUR4C47ELMJFU,469,"1,469",TSHFC22FCZUR4C47,http://flipkart.com/maniac-printed-men-round-neck-red-blue-t-shirt/p/itm8e5d08be05592,"Printed Men Round Neck Red, Blue T-Shirt"
Katso,LSTTSHFJ3Y53BYFZSHHOGCVQM,359,"1,298",TSHFJ3Y53BYFZSHH,http://flipkart.com/katso-color-block-men-hooded-neck-white-black-t-shirt/p/itmaa9a88168cdeb,"Color Block Men Hooded Neck White, Black T-Shirt"
Tripr,LSTTSHFSH7P8D97PFARNNECC9,649,"2,499",TSHFSH7P8D97PFAR,http://flipkart.com/tripr-printed-men-round-neck-dark-blue-grey-t-shirt/p/itm7ac64cda4bbcb,"Printed Men Round Neck Dark Blue, Grey T-Shirt"
Silver Swan,LSTTSHEAQZDA4ZZTZHBWTZPTH,265,699,TSHEAQZDA4ZZTZHB,http://flipkart.com/silver-swan-solid-men-polo-neck-dark-green-t-shirt/p/itmf3yvjg37hjycy,Solid Men Polo Neck Dark Green T-Shirt
Leotude,LSTTSHFZ8ZMADCC6PEE3SAWMY,358,"1,099",TSHFZ8ZMADCC6PEE,http://flipkart.com/leotude-printed-men-round-neck-maroon-t-shirt/p/itmea6f4731f41e6,Printed Men Round Neck Maroon T-Shirt
UZEE,LSTTSHFCXXASMK9AGFZO4TBFU,274,999,TSHFCXXASMK9AGFZ,http://flipkart.com/uzee-printed-men-round-crew-white-t-shirt/p/itmfcyeg83ujjj64,Printed Men Round or Crew White T-Shirt
SHAPPHR,LSTTSHFEJDK4TZVTWZGMOWGBT,299,"1,599",TSHFEJDK4TZVTWZG,http://flipkart.com/shapphr-color-block-men-hooded-red-black-t-shirt/p/itmfejgqdgdtphyv,"Color Block Men Hooded Red, Black T-Shirt"
Tripr,LSTTSHFZHSFHYEPURCSMG7LJA,401,"1,399",TSHFZHSFHYEPURCS,http://flipkart.com/tripr-typography-men-hooded-neck-multicolor-t-shirt/p/itm699d87d025983,Typography Men Hooded Neck Multicolor T-Shirt
FastColors,LSTTSHFK6WP8A5ZS4HHLNIV04,620,"2,999",TSHFK6WP8A5ZS4HH,http://flipkart.com/fastcolors-solid-men-round-neck-white-blue-yellow-t-shirt/p/itm2f8d778508881,"Solid Men Round Neck White, Blue, Yellow T-Shirt"
Black Collection,LSTTSHEEH83YGNMBXFEY9TZMZ,599,"1,399",TSHEEH83YGNMBXFE,http://flipkart.com/black-collection-solid-men-collared-neck-red-t-shirt/p/itmf3zurgrhfgbu5,Solid Men Collared Neck Red T-Shirt
UZEE,LSTTSHFH923HP9WBWRZEDDGDE,284,"1,299",TSHFH923HP9WBWRZ,http://flipkart.com/uzee-color-block-men-round-neck-grey-t-shirt/p/itm8386c7dfcefbb,Color Block Men Round Neck Grey T-Shirt
LEWEL,LSTTSHFBA3HHDUGKHDQLGM2PW,449,"1,999",TSHFBA3HHDUGKHDQ,http://flipkart.com/lewel-color-block-men-hooded-neck-multicolor-t-shirt/p/itmd972e4ca76048,Color Block Men Hooded Neck Multicolor T-Shirt
Seven Rocks,LSTTSHF2G8YZMYNCPBNWOSQZW,312,"1,299",TSHF2G8YZMYNCPBN,http://flipkart.com/seven-rocks-solid-men-v-neck-red-t-shirt/p/itmf3yw5ahyqrmfe,Solid Men V Neck Red T-Shirt
Tripr,LSTTSHFSH7PXTZEG96A9O7JHD,649,"2,499",TSHFSH7PXTZEG96A,http://flipkart.com/tripr-printed-men-round-neck-dark-blue-red-t-shirt/p/itm554e81c5c89a6,"Printed Men Round Neck Dark Blue, Red T-Shirt"
Weft,LSTTSHF94NKSMYQYWPNJLJDDI,208,999,TSHF94NKSMYQYWPN,http://flipkart.com/weft-color-block-men-round-neck-maroon-t-shirt/p/itm8be302738c908,Color Block Men Round Neck Maroon T-Shirt
Reya,LSTTSHFKYKBWSSQZAU9QIXWGK,326,"1,499",TSHFKYKBWSSQZAU9,http://flipkart.com/reya-solid-men-mandarin-collar-maroon-t-shirt/p/itm703c77d406c2d,Solid Men Mandarin Collar Maroon T-Shirt
Rockhard,LSTTSHFS5XHZG4G7H2BSDBKHJ,279,698,TSHFS5XHZG4G7H2B,http://flipkart.com/rockhard-color-block-men-round-neck-orange-t-shirt/p/itm807531d0e22c7,Color Block Men Round Neck Orange T-Shirt
Reya,LSTTSHFKYKBTQGGBXZHCN3SJD,326,"1,499",TSHFKYKBTQGGBXZH,http://flipkart.com/reya-solid-men-mandarin-collar-maroon-t-shirt/p/itmd4f42e21b1083,Solid Men Mandarin Collar Maroon T-Shirt
UZEE,LSTTSHFEVYYYZERGR85MUVDE0,258,999,TSHFEVYYYZERGR85,http://flipkart.com/uzee-printed-men-round-neck-red-t-shirt/p/itmfew4kjyffjj7z,Printed Men Round Neck Red T-Shirt
Tripr,LSTTSHFNGTVUJXW2D9JVJUY9M,401,899,TSHFNGTVUJXW2D9J,http://flipkart.com/tripr-striped-men-v-neck-maroon-grey-t-shirt/p/itmb04e800f0d929,"Striped Men V Neck Maroon, Grey T-Shirt"
Kay Dee,LSTTSHFJV5VXF5GGJWVXI6EKJ,284,"1,199",TSHFJV5VXF5GGJWV,http://flipkart.com/kay-dee-typography-men-hooded-neck-black-t-shirt/p/itme78b6cc4de730,Typography Men Hooded Neck Black T-Shirt
Maniac,LSTTSHF32A9PQSXTYH5KIEYOF,404,"1,069",TSHF32A9PQSXTYH5,http://flipkart.com/maniac-checkered-men-round-neck-white-black-t-shirt/p/itmf3yw8vswznhgz,"Checkered Men Round Neck White, Black T-Shirt"
UZEE,LSTTSHFS97FF7QWPHHSXEEBAJ,299,999,TSHFS97FF7QWPHHS,http://flipkart.com/uzee-printed-men-round-neck-white-t-shirt/p/itmdd21cb034b31a,Printed Men Round Neck White T-Shirt
Leana,LSTTSHFNNGEQ3ZWERPZZMBNW5,359,"1,299",TSHFNNGEQ3ZWERPZ,http://flipkart.com/leana-solid-men-mandarin-collar-grey-t-shirt/p/itmeea97698b54c8,Solid Men Mandarin Collar Grey T-Shirt
Aelomart,LSTTSHFHXF7WRGCX4B8ZZLWYV,426,"1,499",TSHFHXF7WRGCX4B8,http://flipkart.com/aelomart-broad-stripes-men-round-neck-black-yellow-t-shirt/p/itm1bd160a252638,"Broad Stripes Men Round Neck Black, Yellow T-Shirt"
Tripr,LSTTSHFSH7QGSYWFH6N32ZR7I,649,"2,499",TSHFSH7QGSYWFH6N,http://flipkart.com/tripr-printed-men-hooded-neck-dark-blue-white-t-shirt/p/itm9934aa9de5bdf,"Printed Men Hooded Neck Dark Blue, White T-Shirt"
Fenoix,LSTTSHFGUGSEATKJNKZSUECE5,259,999,TSHFGUGSEATKJNKZ,http://flipkart.com/fenoix-color-block-men-henley-neck-dark-blue-t-shirt/p/itmfguk76gae5hkd,Color Block Men Henley Neck Dark Blue T-Shirt
THE EG STORE,LSTTSHFGS2BDRRDSYHNT8QGPM,299,799,TSHFGS2BDRRDSYHN,http://flipkart.com/eg-store-color-block-men-round-neck-yellow-t-shirt/p/itm4cecc657ab607,Color Block Men Round Neck Yellow T-Shirt
Metronaut,LSTTSHFCG4YBN2Z5UFZTZMJOD,494,"1,099",TSHFCG4YBN2Z5UFZ,http://flipkart.com/metronaut-striped-men-polo-neck-blue-t-shirt/p/itmfcg4yvfq6fygp,Striped Men Polo Neck Blue T-Shirt
SCATCHITE,LSTTSHFP7F8V7EGUCRWBITKJL,314,"1,499",TSHFP7F8V7EGUCRW,http://flipkart.com/scatchite-striped-men-round-crew-yellow-t-shirt/p/itmb19d2484d984d,Striped Men Round or Crew Yellow T-Shirt
Metronaut,LSTTSHFGVSVQRAJUUBDLVIG6N,449,999,TSHFGVSVQRAJUUBD,http://flipkart.com/metronaut-solid-men-hooded-neck-grey-t-shirt/p/itm462c2d164c154,Solid Men Hooded Neck Grey T-Shirt
Veirdo,LSTTSHF9Z6KWTHVJQZM2IIU8N,349,"1,199",TSHF9Z6KWTHVJQZM,http://flipkart.com/veirdo-floral-print-men-round-crew-green-t-shirt/p/itmffgftk4khgfrp,Floral Print Men Round or Crew Green T-Shirt
Reya,LSTTSHFKYKBHEZCUYCG6YSSP0,326,"1,499",TSHFKYKBHEZCUYCG,http://flipkart.com/reya-solid-men-mandarin-collar-maroon-t-shirt/p/itm36c4d36cfa3fd,Solid Men Mandarin Collar Maroon T-Shirt
Tripr,LSTTSHFPJEK6M3AHGZYVYGNCL,350,"1,399",TSHFPJEK6M3AHGZY,http://flipkart.com/tripr-checkered-men-polo-neck-blue-black-t-shirt/p/itm20743cfa7ae17,"Checkered Men Polo Neck Blue, Black T-Shirt"
Tripr,LSTTSHFK52CJTZJX9P7WJKHKK,401,"1,999",TSHFK52CJTZJX9P7,http://flipkart.com/tripr-color-block-men-polo-neck-multicolor-t-shirt/p/itm72ec09f92bc7c,Color Block Men Polo Neck Multicolor T-Shirt
Reya,LSTTSHFKYKAZGFVC7FYS6HFKE,326,"1,499",TSHFKYKAZGFVC7FY,http://flipkart.com/reya-solid-men-mandarin-collar-blue-t-shirt/p/itmb21365f89fc27,Solid Men Mandarin Collar Blue T-Shirt
Metronaut,LSTTSHFC9JZGJF7R9D6WL4FUU,269,599,TSHFC9JZGJF7R9D6,http://flipkart.com/metronaut-solid-men-v-neck-grey-t-shirt/p/itmfc9jz26dbf7nf,Solid Men V-neck Grey T-Shirt
THE EG STORE,LSTTSHFQMHQFRHRHJWW8ZWSV4,299,799,TSHFQMHQFRHRHJWW,http://flipkart.com/eg-store-color-block-men-round-neck-light-green-t-shirt/p/itm503483eb9b557,Color Block Men Round Neck Light Green T-Shirt
Tripr,LSTTSHFPDYZHQSZZRBSIKXT2D,322,"1,399",TSHFPDYZHQSZZRBS,http://flipkart.com/tripr-printed-men-round-neck-green-t-shirt/p/itm2304ec5145cb6,Printed Men Round Neck Green T-Shirt
Helmont,LSTTSHFMMYYGXJBXF33U9LMUL,299,999,TSHFMMYYGXJBXF33,http://flipkart.com/helmont-color-block-men-hooded-neck-black-t-shirt/p/itma04d52d5fd90e,Color Block Men Hooded Neck Black T-Shirt
BULLMER,LSTTSHFSBS5EWA3ZWYEFOGHAL,799,"1,499",TSHFSBS5EWA3ZWYE,http://flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itmd48c7eee46d37,Printed Men Round Neck Multicolor T-Shirt
Try This,LSTTSHF6NKHJXJKRGHTQK2FBR,399,999,TSHF6NKHJXJKRGHT,http://flipkart.com/try-solid-men-turtle-neck-blue-t-shirt/p/itmf6nu232rgfkkh,Solid Men Turtle Neck Blue T-Shirt
Try This,LSTTSHFKTJQC9SS2KAFKXV76C,374,"1,299",TSHFKTJQC9SS2KAF,http://flipkart.com/try-color-block-men-polo-neck-white-blue-t-shirt/p/itmee20401981f6f,"Color Block Men Polo Neck White, Blue T-Shirt"
Rezalia,LSTTSHFHXHPJWWZHWXGRICCUZ,249,999,TSHFHXHPJWWZHWXG,http://flipkart.com/rezalia-striped-men-round-neck-maroon-t-shirt/p/itmfhy6geyzheauh,Striped Men Round Neck Maroon T-Shirt
UZEE,LSTTSHFNZUFYZMJY8QU6SQTTM,284,"1,999",TSHFNZUFYZMJY8QU,http://flipkart.com/uzee-striped-men-round-neck-red-black-t-shirt/p/itma06cee15817c6,"Striped Men Round Neck Red, Black T-Shirt"
Metronaut,LSTTSHFFDHHCR9BUUTJUC7KZF,359,799,TSHFFDHHCR9BUUTJ,http://flipkart.com/metronaut-self-design-men-polo-neck-dark-blue-t-shirt/p/itmffdhhxafgexpu,Self Design Men Polo Neck Dark Blue T-Shirt
Tripr,LSTTSHFJXEAGUY8UBA2KEZU1B,401,"1,399",TSHFJXEAGUY8UBA2,http://flipkart.com/tripr-printed-men-hooded-neck-white-t-shirt/p/itm79dd75c2e93dc,Printed Men Hooded Neck White T-Shirt
Metronaut,LSTTSHFCG4YFQM7GYQMCN1GHL,494,"1,099",TSHFCG4YFQM7GYQM,http://flipkart.com/metronaut-solid-men-polo-neck-dark-blue-t-shirt/p/itmfcg4ytcfqd7vh,Solid Men Polo Neck Dark Blue T-Shirt
Tfurnish,LSTTSHFNYRQYDZCFWNGDTWJHZ,349,999,TSHFNYRQYDZCFWNG,http://flipkart.com/tfurnish-color-block-men-hooded-neck-black-light-green-t-shirt/p/itmeb4aa3bdc00ac,"Color Block Men Hooded Neck Black, Light Green T-Shirt"
Gritstones,LSTTSHFBFG7HWUTQJR8OK7009,425,999,TSHFBFG7HWUTQJR8,http://flipkart.com/gritstones-ombre-men-hooded-white-pink-t-shirt/p/itmfbfhexfg7yqvk,"Ombre Men Hooded White, Pink T-Shirt"
WRODSS,LSTTSHFFW9PVYFM4JQ5ICKFBL,410,999,TSHFFW9PVYFM4JQ5,http://flipkart.com/wrodss-striped-men-round-crew-white-black-t-shirt/p/itmf3ysc2mz3azvf,"Striped Men Round or Crew White, Black T-Shirt"
Weardo,LSTTSHE8PY6ZXFVFZ5HG8F1II,798,"2,097",TSHE8PY6ZXFVFZ5H,http://flipkart.com/weardo-solid-men-polo-neck-green-blue-black-t-shirt/p/itmez7y4gqjyywhr,"Solid Men Polo Neck Green, Blue, Black T-Shirt"
GHPC,LSTTSHF7FWWWH5TVVKPZYCZBV,399,999,TSHF7FWWWH5TVVKP,http://flipkart.com/ghpc-striped-men-round-neck-dark-blue-t-shirt/p/itmf9fh9tvck3zqv,Striped Men Round Neck Dark Blue T-Shirt
Maniac,LSTTSHF2R7YU79TABCJAU77N4,404,"1,069",TSHF2R7YU79TABCJ,http://flipkart.com/maniac-checkered-men-round-neck-dark-blue-beige-t-shirt/p/itmf3yw8tvzfwhgp,"Checkered Men Round Neck Dark Blue, Beige T-Shirt"
Aelomart,LSTTSHFKH24BXTFFSNSPO6PIS,499,"1,499",TSHFKH24BXTFFSNS,http://flipkart.com/aelomart-color-block-men-round-neck-multicolor-t-shirt/p/itm80eb4c1f94b43,Color Block Men Round Neck Multicolor T-Shirt
BULLMER,LSTTSHFSBS5HXMRWB4KUBTW9Y,799,"1,499",TSHFSBS5HXMRWB4K,http://flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itmf4f6a81dd0e0c,Printed Men Round Neck Multicolor T-Shirt
Maniac,LSTTSHFCKVRR3SUUBR5CNJ8RT,404,"1,069",TSHFCKVRR3SUUBR5,http://flipkart.com/maniac-checkered-men-round-neck-red-black-t-shirt/p/itmfchs9fqzjmggw,"Checkered Men Round Neck Red, Black T-Shirt"
FastColors,LSTTSHFJWAUSFHD4DSBA7W1FS,333,"1,999",TSHFJWAUSFHD4DSB,http://flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-yellow-t-shirt/p/itm6ed306b23fe7d,"Solid Men Round Neck Dark Blue, Black, Yellow T-Shirt"
FabTag - Katso,LSTTSHEK6DA8HD4NUAZK7L14A,340,649,TSHEK6DA8HD4NUAZ,http://flipkart.com/fabtag-katso-solid-men-hooded-black-t-shirt/p/itmf3yw6hcvc76pd,Solid Men Hooded Black T-Shirt
KAY S APPARELS,LSTTSHF566YHVFNQBVF3WQYZ0,299,899,TSHF566YHVFNQBVF,http://flipkart.com/kay-s-apparels-solid-men-hooded-neck-grey-t-shirt/p/itmf56hkzydhufny,Solid Men Hooded Neck Grey T-Shirt
RodZen,LSTTSHFZZBRGNYHXYZRXIFXU2,449,"1,699",TSHFZZBRGNYHXYZR,http://flipkart.com/rodzen-striped-men-round-neck-white-yellow-t-shirt/p/itm68d1bdca40b6e,"Striped Men Round Neck White, Yellow T-Shirt"
M7 By Metronaut,LSTTSHFGXZYSDFJEY5YEBXKLI,359,799,TSHFGXZYSDFJEY5Y,http://flipkart.com/m7-metronaut-printed-men-round-neck-blue-t-shirt/p/itm698d4215fdbac,Printed Men Round Neck Blue T-Shirt
Maniac,LSTTSHF32A9TNHTJCYDNQIRS5,404,"1,069",TSHF32A9TNHTJCYD,http://flipkart.com/maniac-checkered-men-round-neck-white-black-t-shirt/p/itmf3yw8xevhdfrc,"Checkered Men Round Neck White, Black T-Shirt"
Rezalia,LSTTSHFHQ3WP8ZYBVDHWYL4EE,209,949,TSHFHQ3WP8ZYBVDH,http://flipkart.com/rezalia-self-design-men-round-neck-black-t-shirt/p/itmfhqavzcy82nx9,Self Design Men Round Neck Black T-Shirt
FastColors,LSTTSHFGNCS92DCBEFZ6SL2VE,333,"1,999",TSHFGNCS92DCBEFZ,http://flipkart.com/fastcolors-solid-men-round-neck-maroon-black-grey-t-shirt/p/itmb12dc04a500d7,"Solid Men Round Neck Maroon, Black, Grey T-Shirt"
Metronaut,LSTTSHFGVSW7JHXFM3ANN6SC7,584,"1,299",TSHFGVSW7JHXFM3A,http://flipkart.com/metronaut-color-block-men-hooded-neck-multicolor-t-shirt/p/itm50e4ea4131014,Color Block Men Hooded Neck Multicolor T-Shirt
FastColors,LSTTSHFQ33UFQXZCGC8DGYMSY,401,"1,999",TSHFQ33UFQXZCGC8,http://flipkart.com/fastcolors-color-block-men-round-neck-dark-blue-white-yellow-t-shirt/p/itmdf196e18ce9ff,"Color Block Men Round Neck Dark Blue, White, Yellow T-S..."
UZEE,LSTTSHFNZUF5CYDKG4DYY9GCY,299,"1,999",TSHFNZUF5CYDKG4D,http://flipkart.com/uzee-striped-men-round-neck-black-yellow-t-shirt/p/itmc2fe5968bc42f,"Striped Men Round Neck Black, Yellow T-Shirt"
Metronaut,LSTTSHFDYJUZGDN8QGC50QCAR,449,999,TSHFDYJUZGDN8QGC,http://flipkart.com/metronaut-solid-men-polo-neck-blue-t-shirt/p/itmfdyjurgzhkqfe,Solid Men Polo Neck Blue T-Shirt
THE EG STORE,LSTTSHFGS2B7SGRMW3NHDFXB7,299,799,TSHFGS2B7SGRMW3N,http://flipkart.com/eg-store-color-block-men-round-neck-brown-t-shirt/p/itmafe63407b8d0d,Color Block Men Round Neck Brown T-Shirt
FastColors,LSTTSHFBQHVJG9YZGZ3UUJNRH,333,"1,999",TSHFBQHVJG9YZGZ3,http://flipkart.com/fastcolors-solid-men-mandarin-collar-white-blue-t-shirt/p/itmd565b0b686134,"Solid Men Mandarin Collar White, Blue T-Shirt"
Metronaut,LSTTSHFD8FYHNWH7N7TU1DF17,449,999,TSHFD8FYHNWH7N7T,http://flipkart.com/metronaut-striped-men-round-neck-dark-blue-t-shirt/p/itmfd8fyzg2dmfke,Striped Men Round Neck Dark Blue T-Shirt
FastColors,LSTTSHFK6WP8A5ZS4HHLNIV04,620,"2,999",TSHFK6WP8A5ZS4HH,http://flipkart.com/fastcolors-solid-men-round-neck-white-blue-yellow-t-shirt/p/itm2f8d778508881,"Solid Men Round Neck White, Blue, Yellow T-Shirt"
Veirdo,LSTTSHFGA8EFGZTAST7UUI3JA,549,999,TSHFGA8EFGZTAST7,http://flipkart.com/veirdo-printed-men-round-neck-multicolor-t-shirt/p/itmfgag69rvg5rwb,Printed Men Round Neck Multicolor T-Shirt
Roden,LSTTSHFKAYMFMD8FA9Y2TLIRY,419,"1,499",TSHFKAYMFMD8FA9Y,http://flipkart.com/roden-striped-men-round-neck-yellow-t-shirt/p/itm7706565ccb5da,Striped Men Round Neck Yellow T-Shirt
Rockhard,LSTTSHFPFTTKHFZTZCAWQZHRX,233,739,TSHFPFTTKHFZTZCA,http://flipkart.com/rockhard-color-block-men-round-neck-black-orange-grey-t-shirt/p/itm46a9be57c51cb,"Color Block Men Round Neck Black, Orange, Grey T-Shirt"
Gritstones,LSTTSHER3U8GSVJFRT5D6OB5L,349,849,TSHER3U8GSVJFRT5,http://flipkart.com/gritstones-striped-men-henley-blue-grey-t-shirt/p/itmf3yvw5pwcnvzq,"Striped Men Henley Blue, Grey T-Shirt"
The EG Store,LSTTSHFEJWYWKAGTRHFF37QVB,319,799,TSHFEJWYWKAGTRHF,http://flipkart.com/eg-store-color-block-men-round-neck-black-t-shirt/p/itmd477e00fdc320,Color Block Men Round Neck Black T-Shirt
Wexford,LSTTSHEN97FKV9RWMJYM6L2JH,440,799,TSHEN97FKV9RWMJY,http://flipkart.com/wexford-striped-men-polo-neck-multicolor-t-shirt/p/itmez6mdn7k4ggap,Striped Men Polo Neck Multicolor T-Shirt
FastColors,LSTTSHFHKUYGPXEKWUZ2A7CLI,359,"1,999",TSHFHKUYGPXEKWUZ,http://flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-grey-t-shirt/p/itmed21831bf14c7,"Solid Men Round Neck Dark Blue, Black, Grey T-Shirt"
FastColors,LSTTSHFGDF9CCQRZFG8XSJPYA,611,"2,399",TSHFGDF9CCQRZFG8,http://flipkart.com/fastcolors-solid-men-round-neck-blue-grey-t-shirt/p/itme652f74016c13,"Solid Men Round Neck Blue, Grey T-Shirt"
